54.3805503841843	10.9794397355427
54.3800010683963	10.9694404598833
54.3827705386794	10.9555501937198
54.3802680968918	10.9558296202688
54.3769416809726	10.9588899609739
54.3758354186491	10.962779999096
54.3719406132209	10.9869403843386
54.3725013728817	11.0024995799486
54.3699951170694	11.0169401169802
54.3697204587258	11.0447196960259
54.3786087038563	11.0813913342269
54.3930511474505	11.0986108779524
54.3941688536469	11.1024999618938
54.3924903868904	11.1222200390455
54.3874969480875	11.1316699980176
54.3847198488555	11.1324996945354
54.3755493164326	11.1291599272813
54.3694381714333	11.1213903425278
54.3672218318623	11.1138896946312
54.3597145082983	11.1027812959049
54.3577690121469	11.0947198865489
54.3500022890361	11.0841712951014
54.3549995418638	11.0813903809455
54.3561096191113	11.0722198485226
54.3500022890361	11.0647211071887
54.3466606143199	11.0649995804565
54.3447189330926	11.0669412616838
54.3430480952849	11.0766696930242
54.3408317566132	11.0788908008007
54.3344383243214	11.0786104200709
54.3261108397512	11.0808296203853
54.3127708435563	11.0794401165887
54.2805480956763	11.0913896557056
54.2508316036086	11.0863895412352
54.2102699281848	11.0941696165802
54.1974906925502	11.0930500029218
54.1930465695352	11.0775003437227
54.1797218321373	11.0644397731776
54.1747207643855	11.0555601120759
54.1683311461185	11.0316696169716
54.1613807681907	11.0144510265275
54.149990082172	10.9769401553979
54.1452713017127	10.9674997328366
54.12388610824	10.9350004200503
54.1074981693937	10.9047212599604
54.0933265683197	10.8874998096721
54.0888786312801	10.8775005340128
54.0874900816641	10.8697214128485
54.0919418336278	10.8519401552814
54.0900001524004	10.8341703415872
54.0916557314113	10.8250007633449
54.0963783267946	10.8152799609533
54.0972213746472	10.8052797320125
54.0955505368395	10.8022203445889
54.0894393918402	10.8013896938904
54.0813789366649	10.7966613770203
54.0752716065896	10.7894401547736
54.0611038204397	10.7663908000599
54.0466613768454	10.7550010682218
54.0399894712859	10.7547197342107
54.0344352719229	10.7563905720185
54.0222206117724	10.7633304593548
54.0127716060817	10.7702798840014
54.0005493160832	10.7838897703344
53.9938888552959	10.8011102673413
53.9941596987155	10.8222208024703
53.9922218324122	10.8430500026889
53.9938888552959	10.8613901142534
53.9919395451198	10.8705501560849
53.9877815243214	10.8800001141576
53.983329773257	10.8838901522798
53.9805488582018	10.8847198487975
53.963607787744	10.8825006484831
53.9611091617798	10.8838901522798
53.9577713010884	10.8897199632679
53.9575004576687	10.903050423052
53.9522781369128	10.9041099548041
53.9519386293568	10.8941602704595
53.9427680969339	10.8749999996872
53.9408264157066	10.8669395445119
53.9386062621108	10.8650007249272
53.9230499263449	10.865830421445
53.9169387813457	10.8636102678492
53.9108276363464	10.8466701506728
53.8988914485644	10.8266601563805
53.8969383243635	10.8088903426863
53.8994407652517	10.7738895413937
53.8950004580602	10.7697200776218
53.8908309933889	10.7744398113624
53.8950004580602	10.7952804563532
53.8933258053284	10.8044404981846
53.8877716068646	10.81250095336
53.8900489807238	10.8185300828882
53.8952713014798	10.8233299255372
53.8999900819391	10.8438911439789
53.9063873291548	10.8488903042685
53.9086074827506	10.856110573234
53.9124984741541	10.8613910675348
53.9147186277499	10.8744401933077
53.922489166684	10.885000228628
53.9174995419058	10.8941698077696
53.9155502317297	10.9091701511807
53.9077796936949	10.9049997332281
53.9049987795389	10.9058303830273
53.9019393921152	10.9125003811246
53.9047203062711	10.9449996948103
53.9111099245382	10.9580497738646
53.9122200008864	10.9669399264571
53.9141578671897	10.9655599590713
53.9149894711695	10.9491605754528
53.9199981687693	10.9213905337172
53.9247207641527	10.9113903047764
53.9261093137686	10.9016704556661
53.9280509949959	10.8991718288027
53.9311103824196	10.8988895415102
53.9452705387214	10.9055500031968
53.9497413635067	10.906089782574
53.9573402407513	10.9044303895384
53.9608306885121	10.9224996567841
